,Text (IPCC report),Text (IPCC report) - Row Index,Text (IPCC mentions),Text (IPCC mentions) - Row Index,Distance,Ratio,Matching Text
2263,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The 2006 IPCC Guidelines for National Greenhouse Gas Inventory Software Version 2.18 was used to generate the estimates.,9127,68,0.6220472440944882,['IPCC Guidelines for National Greenhouse Gas Inventor']
2264,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The most significant change relates to the implementation of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories and selected parts of the methodologies and updates reflecting the IPCC 2019 Refinements.,9171,122,0.6017191977077364,"[' of the ', 'IPCC Guidelines for National Greenhouse Gas Inventories', 'methodologi']"
2265,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The 2013 Supplement to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories: Wetlands will also be incorporated.,9486,64,0.6511627906976745,['IPCC Guidelines for National Greenhouse Gas Inventories']
2266,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,In 2006 IPCC Guidelines for National Greenhouse Gas Inventories: Vol.,9808,71,0.6206896551724138,['IPCC Guidelines for National Greenhouse Gas Inventories']
2267,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"The emission coefficients are found in the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories, Energy Reference Manual.",9904,88,0.6199261992619927,"['IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2268,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"Therefore, the IPCC 2006 Guidelines for National Greenhouse Gas Inventories (AFOLU sector) were used for technical guidance during the formulation of this FREL.",10456,84,0.6190476190476191,"['the IPCC ', 'Guidelines for National Greenhouse Gas Inventories']"
2269,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,A system of tiers and approaches has been developed by the IPCC to represent different levels of methodological complexity.,10458,73,0.6070038910505837,[' of methodological complexity.']
2270,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"""Source: Revised IPCC Guidelines for National Greenhouse Gas Inventories from 1996",11112,70,0.6018518518518519,[' IPCC Guidelines for National Greenhouse Gas Inventories']
2271,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The 2006 IPCC Guidelines for National Greenhouse Gas Inventories make up the methodological framework for conducting the inventory.,11137,70,0.6716981132075472,['IPCC Guidelines for National Greenhouse Gas Inventories']
2272,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,(shown below) from the 2006 IPCC Guidelines for National Greenhouse Gas Inventories was used to determine the Tier Method to use.,11171,62,0.6615969581749049,['IPCC Guidelines for National Greenhouse Gas Inventories']
2273,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The Tier 1 method of the 2006 IPCC Guidelines for National GHG Inventories was applied to estimate emissions.,12398,75,0.6090534979423868,"[' of the ', 'IPCC Guidelines for National G', ' Inventories']"
2274,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"Climate Change (IPCC) Guidelines for National Greenhouse Gas Inventories (Volumes 1, 2 and",12499,69,0.6071428571428572,[' Guidelines for National Greenhouse Gas Inventories']
2275,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,change (IPCC) Guidelines for National Greenhouse Gas Inventories as a component of the,12757,63,0.6727272727272727,[' Guidelines for National Greenhouse Gas Inventories']
2276,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"In any case, the calculation method follows the IPCC Guidelines for National Greenhouse Gas Inventories (IPCC 2006).",13110,84,0.616,[' the IPCC Guidelines for National Greenhouse Gas Inventories']
2277,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The 2006 IPCC Guidelines for National Greenhouse Gas Inventories describe three tiers for estimating methane emissions from disposal sites (SDFs).,13228,79,0.6142857142857143,['IPCC Guidelines for National Greenhouse Gas Inventories']
2278,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"Section 3A.3.5 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 4, Chapter 3.",13408,64,0.6554621848739496,"[' of the ', 'IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2279,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"*Source: &quot;2006 IPCC Guidelines for National Greenhouse Gas Inventories.&quot; Volume 2, Energy.",13446,68,0.6068376068376069,[' IPCC Guidelines for National Greenhouse Gas Inventories']
2280,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,Tunisia uses the 2006 IPCC Guidelines for National Greenhouse Gas Inventories.,13679,75,0.6037735849056604,[' IPCC Guidelines for National Greenhouse Gas Inventories']
2281,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"According to the IPCC Guidelines for the Development of National Greenhouse Gas Inventories, Guidelines 1996, N₂O emissions can be direct and indirect.",13753,82,0.6105263157894737,"[' the IPCC Guidelines for ', 'National Greenhouse Gas Inventories, ']"
2282,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"In accordance with the IPCC (1996) Guidelines for National Greenhouse Gas Inventories (GHGI), only the formations presented in Table 51 were considered in this category.",13758,80,0.6468646864686469,"[' the IPCC ', 'Guidelines for National Greenhouse Gas Inventories', 'present']"
2283,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"From the chemical production sub-categories included in category 28 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Malta does not have any activity.",13836,101,0.625,"[' the c', 'of the ', 'IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2284,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"Local manufacturing of electronics, as defined in the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, generally does not occur in Malta.",13838,88,0.6056338028169015,"['IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2285,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The 2006 IPCC Guidelines on National Greenhouse Gas Inventories have been used for reporting GHG inventory for the SNC of Oman to the UNFCCC.,13851,76,0.6036363636363636,"['IPCC Guidelines ', ' National Greenhouse Gas Inventories']"
2286,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"type of technology, using 2006 IPCC Guidelines for National Greenhouse Gas Inventories, emission",13892,75,0.6173913043478261,"[' IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2287,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,1999 has been calculated due to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories).,14004,85,0.603448275862069,['IPCC Guidelines for National Greenhouse Gas Inventories']
2288,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,It was developed using the 1996 IPCC Guidelines for National Greenhouse Gas Inventories.,14208,79,0.6036036036036037,['IPCC Guidelines for National Greenhouse Gas Inventories']
2289,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"Chile's NGHGI was prepared in accordance with the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, and it encompasses the entire national",14507,85,0.6267605633802817,"['IPCC Guidelines for National Greenhouse Gas Inventories, a']"
2290,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,In its second inventory it opted for the 2006 guidelines (2006 IPCC Guidelines for National Greenhouse Gas Inventories¹6) because they offer greater reliability in terms of results.,14785,96,0.6095238095238096,['IPCC Guidelines for National Greenhouse Gas Inventories']
2291,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The recommended 2006 IPCC Guidelines for National Greenhouse Gas Inventories could not be used because of the absence of data at the level required.,14918,70,0.6382978723404256,[' IPCC Guidelines for National Greenhouse Gas Inventories']
2292,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories Volume 3 (Reference,14930,66,0.6126126126126126,[' IPCC Guidelines for National Greenhouse Gas Inventories']
2293,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The 2006 IPCC Guidelines for National Greenhouse Gas Inventories (IPCC 2006) default values are applied in calculations.,15189,65,0.6299212598425197,['IPCC Guidelines for National Greenhouse Gas Inventories']
2294,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,2019 Refinement to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories,15817,76,0.6175115207373272,['IPCC Guidelines for National Greenhouse Gas Inventories']
2295,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The inventory method is consistent with the 206 IPCC Guidelines for National Greenhouse Gas Inventories and in line with international best practices.,16133,76,0.6408450704225352,['IPCC Guidelines for National Greenhouse Gas Inventories']
2296,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,GHG removals/emissions within this sector were estimated following the 2006 IPCC Guidelines for National Greenhouse Gas Inventories methodologies.,16473,103,0.6071428571428572,"['IPCC Guidelines for National Greenhouse Gas Inventories', 'methodologi']"
2297,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,2006 IPCC Guidelines for National Greenhouse Gas Inventories and its 2019 Refinement.,16661,65,0.6484018264840183,['IPCC Guidelines for National Greenhouse Gas Inventories']
2298,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The 2006 IPCC Guidelines for National Greenhouse Gas Inventories were used to estimate emissions and all sectors of removals for the BUR1 inventory.,16778,79,0.6312056737588653,['IPCC Guidelines for National Greenhouse Gas Inventories']
2299,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"Therefore, in accordance with the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, emission from cement production was not estimated.",16784,73,0.6357142857142857,"['IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2300,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"""Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories, Energy Reference Manual.",16851,63,0.6375545851528384,"[' IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2301,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,IPCC Guidelines for National Greenhouse Gas Inventories (hereinafter referred to as Revised,16965,64,0.6488888888888888,['PCC Guidelines for National Greenhouse Gas Inventories']
2302,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"The Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories (IPCC, 1997) have been used.",17118,64,0.6212765957446809,[' IPCC Guidelines for National Greenhouse Gas Inventories']
2303,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"For several source categories, however, the Revised 1996 IPCC Guidelines for National Greenhouse Gas Inventories were used as they better reflected national circumstances.",17141,88,0.6032786885245902,['IPCC Guidelines for National Greenhouse Gas Inventories']
2304,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,Calculation of GHG emissions/removals has been done in accordance with 2006 IPCC Guidelines for National Greenhouse Gas Inventories and other relevant methodological publications.,17176,95,0.6517571884984026,"[' IPCC Guidelines for National Greenhouse Gas Inventories', 'methodological ']"
2305,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"In addition to the methodological approaches described above, the 2006 IPCC Guidelines include Tier methods which represent a level of methodological complexity.",17262,86,0.6372881355932203,"[' represent', ' a level of methodological complexity.']"
2306,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"In addition to the methodological approaches described above, the 2006 IPCC Guidelines include Tier methods which represent a level of methodological complexity.",17328,86,0.6372881355932203,"[' represent', ' a level of methodological complexity.']"
2307,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,2019 Refinement to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories.,17533,75,0.6238532110091743,['IPCC Guidelines for National Greenhouse Gas Inventories']
2308,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"For this inventory, the method used is that of the IPCC Guidelines for National Greenhouse Gas Inventories, revised version 1996.",17579,79,0.6387832699619772,"[' of the IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2309,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"From the chemical production sub-categories included in category 28 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Malta does not have any activity.",17632,101,0.625,"[' the c', 'of the ', 'IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2310,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"Local manufacturing of electronics, as defined in the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, generally does not occur in Malta.",17633,88,0.6056338028169015,"['IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2311,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,"2006 IPCC Guidelines for National Greenhouse Gas Inventories, Prepared by the National",17903,64,0.6454545454545455,"['IPCC Guidelines for National Greenhouse Gas Inventories, ']"
2312,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,A system of methodological tiers has been developed by IPCC to represent different levels of methodological complexity.,18027,71,0.6086956521739131,[' of methodological complexity.']
2313,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,The IPCC Guidelines for National Greenhouse Gas Inventories are approved internationally and developed through an international process.,18322,75,0.6518518518518519,['IPCC Guidelines for National Greenhouse Gas Inventories']
2314,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,Table 6.3 in the 2006 IPCC Guidelines for National Greenhouse Gas Inventories Volume 5 provides values for the default Methane Correction Factor (MCF).,18516,74,0.6175438596491227,['IPCC Guidelines for National Greenhouse Gas Inventories']
2315,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,In 2006 IPCC Guidelines for National Greenhouse Gas Inventories.,18564,74,0.6060606060606061,['IPCC Guidelines for National Greenhouse Gas Inventories']
2316,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,In 2006 IPCC Guidelines for National Greenhouse Gas Inventories.,18565,74,0.6060606060606061,['IPCC Guidelines for National Greenhouse Gas Inventories']
2317,"In the context of the IPCC Guidelines for National Greenhouse Gas Inventories, a tier represents a level of methodological complexity.",8871,3 Categories from the 2006 IPCC Guidelines for National Greenhouse Gas Inventories,18704,76,0.6203703703703703,['IPCC Guidelines for National Greenhouse Gas Inventories']
2318,Usually three tiers are provided.,8871,"Usually, there are three tiers.",9819,17,0.65625,['Usually']
2319,"Tier 1 is the basic method, Tier 2 intermediate and Tier 3 most demanding in terms of complexity and data requirements.",8871,"Tier 1 is the basic method, Tier 2 is intermediate and Tier 3 is the most demanding in terms of complexity and data requirements (Chapter 4, IPCC guidelines 2006).",1331,44,0.8439716312056738,"['Tier 1 is the basic method, Tier 2 i', 'ntermediate and Tier 3 ', 'most demanding in terms of complexity and data requirements']"
2320,"Tier 1 is the basic method, Tier 2 intermediate and Tier 3 most demanding in terms of complexity and data requirements.",8871,"Tier 1 is the basic method, Tier 2 is intermediate and Tier 3 is the most demanding in terms of complexity and data requirements (Chapter 4 of IPCC guidelines 2006).",10458,46,0.8380281690140845,"['Tier 1 is the basic method, Tier 2 i', 'ntermediate and Tier 3 ', 'most demanding in terms of complexity and data requirements']"
2321,"Tier 1 is the basic method, Tier 2 intermediate and Tier 3 most demanding in terms of complexity and data requirements.",8871,"Tier 1 is the basic method (usually the default), Tier 2 is the intermediate, and Tier 3 is the most demanding in terms of complexity and data requirements.",17262,37,0.8654545454545455,"['Tier 1 is the basic method', ', Tier 2 i', 'ntermediate', ' and Tier 3', ' most demanding in terms of complexity and data requirements.']"
2322,"Tier 1 is the basic method, Tier 2 intermediate and Tier 3 most demanding in terms of complexity and data requirements.",8871,"Tier 1 is the basic method (usually the default), Tier 2 is the intermediate, and Tier 3 is the most demanding in terms of complexity and data requirements.",17328,37,0.8654545454545455,"['Tier 1 is the basic method', ', Tier 2 i', 'ntermediate', ' and Tier 3', ' most demanding in terms of complexity and data requirements.']"
2323,"Tier 1 is the basic method, Tier 2 intermediate and Tier 3 most demanding in terms of complexity and data requirements.",8871,"Tier 1 uses an IPCC default value, Tier 2 uses country specific emission factors that are based on either measurements or IPCC Tier 2 emission factors, and Tier 3 is the most demanding in terms of complexity and data requirements.",18027,125,0.6189111747851003,"['Tier 1 ', ' Tier 2 ', ' and Tier 3', ' most demanding in terms of complexity and data requirements.']"
2324,"Tiers 2 and 3 are sometimes referred to as higher-tier methods and are generally considered to be more accurate (IPCC, 2019).",8871,"Emission factors estimated using the Tier 1 method are unlikely to be more than £30% accurate (IPCC, 2000).",9913,69,0.603448275862069,"['method', ' accurate (IPCC, 20']"
2325,"Tiers 2 and 3 are sometimes referred to as higher-tier methods and are generally considered to be more accurate (IPCC, 2019).",8871,These are sometimes called the Tier 2 and Tier 3 higher level methods and are often considered more accurate.,17262,65,0.6581196581196581,"['re sometimes ', 'higher', ' methods and are ', ' considered ', 'more accurate']"
2326,"Tiers 2 and 3 are sometimes referred to as higher-tier methods and are generally considered to be more accurate (IPCC, 2019).",8871,These are sometimes called the Tier 2 and Tier 3 higher level methods and are often considered more accurate.,17328,65,0.6581196581196581,"['re sometimes ', 'higher', ' methods and are ', ' considered ', 'more accurate']"
2327,See also Abrupt climate change.,8882,The Science of Climate Change.,3986,15,0.6229508196721312,"['limate ', 'hange.']"
2328,See also Abrupt climate change.,8882,Intergovernmental Panel on climate change.,7125,22,0.6027397260273972,[' climate change.']
2329,See also Abrupt climate change.,8882,Intergovernmental Panel on climate change.,7126,22,0.6027397260273972,[' climate change.']
2330,See also Abrupt climate change.,8882,clean growth and climate change.,17242,14,0.6666666666666667,[' climate change.']
2331,The Convention's ultimate objective is the 'stabilisation of greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system.,8886,"The ultimate objective of the UNFCCC is to ""stabilize greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system"" (UN, 1992: p. 9).",1628,53,0.851581508515815,"['ultimate objective ', ' greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system']"
2332,The Convention's ultimate objective is the 'stabilisation of greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system.,8886,The United Nations Framework Convention on Climate Change (UNFCCC) objective is to stabilize greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system.,7795,58,0.8518518518518519,"['Convention', 'imate ', 'objective is t', 'stabili', ' greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system.']"
2333,The Convention's ultimate objective is the 'stabilisation of greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system.,8886,"The ultimate objective of the UNFCCC is to ""stabilize greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system"" (UN, 1992: p. 9).",14218,53,0.851581508515815,"['ultimate objective ', ' greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system']"
2334,The provisions of the Convention are pursued and implemented by two treaties: the Kyoto Protocol and the Paris Agreement.,8886,"Norway's climate policy is founded on the objective of the UN Framework Convention on Climate Change, the Kyoto Protocol and the Paris Agreement.",8181,73,0.6090225563909775,[' the Kyoto Protocol and the Paris Agreement.']
2335,The provisions of the Convention are pursued and implemented by two treaties: the Kyoto Protocol and the Paris Agreement.,8886,"Norway's climate policy is based on the objective of the Framework Convention on Climate Change, the Kyoto Protocol and the Paris Agreement.",18720,70,0.6130268199233717,[' the Kyoto Protocol and the Paris Agreement.']
2336,The provisions of the Convention are pursued and implemented by two treaties: the Kyoto Protocol and the Paris Agreement.,8886,"Norway's climate policy is based on the objective of the United Nations Framework Convention on Climate Change, the Kyoto Protocol and the Paris Agreement.",18725,78,0.6086956521739131,[' the Kyoto Protocol and the Paris Agreement.']
2337,The provisions of the Convention are pursued and implemented by two treaties: the Kyoto Protocol and the Paris Agreement.,8886,"Norway's climate policy is founded on the objective of the Convention on Climate Change, the Kyoto Protocol and the Paris Agreement.",18739,69,0.6324110671936759,[' the Kyoto Protocol and the Paris Agreement.']
2338,A metric characterising the vulnerability of a system.,8904,In particular the AR5 highligths the vulnerability of human settlements.,1305,36,0.6349206349206349,[' the vulnerability of ']
2339,A metric characterising the vulnerability of a system.,8904,with the vulnerability and exposure of human systems,1585,38,0.6037735849056604,[' system']
2340,A metric characterising the vulnerability of a system.,8904,Adaptive capacity is the potential or capability of a system to,2446,31,0.6324786324786325,['bility of a system']
2341,A metric characterising the vulnerability of a system.,8904,The formula that defines the vulnerability of a system is:,4114,24,0.6964285714285714,[' the vulnerability of a system']
2342,A metric characterising the vulnerability of a system.,8904,The formula that defines the vulnerability of a system is:,12022,24,0.6964285714285714,[' the vulnerability of a system']
2343,"Land that is covered or saturated by water for all or part of the year (e.g., peatland).",8905,Wetlands include any land saturated with water for all or part of the year.,17722,43,0.6625766871165644,"['saturated ', ' water for all or part of the year']"
2344,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 459 p",8912,"), Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 996 pp.",539,8,0.9467455621301775,"['Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, ']"
2345,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 459 p",8912,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, p. 109-230.",1310,22,0.8301886792452831,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA, ']"
2346,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 459 p",8912,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, pp.",3771,17,0.8741721854304636,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA, ']"
2347,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 459 p",8912,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, pp.",8670,17,0.8741721854304636,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA, ']"
2348,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 459 p",8912,"Cambridge University Press, Cambridge, UK",8671,41,0.6666666666666667,"['Cambridge University Press, Cambridge, U']"
2349,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 459 p",8912,"Cambridge University Press, Cambridge, 599 pp.",13292,42,0.671875,"['Cambridge University Press, Cambridge, ']"
2350,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 459 p",8912,"Cambridge University Press, Cambridge, UK, and New York, NY, USA, p. 109-230.",14872,22,0.8301886792452831,"['Cambridge University Press, Cambridge, U', ' and New York, NY, USA, ']"
2351,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 459 p",8912,"Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, 1535 pp.",15315,5,0.9580838323353293,"['Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA, ']"
2352,"Secretariat of the Intergovernmental SciencePolicy Platform on Biodiversity and Ecosystem services, Bonn, Germany, pp.",8913,"(Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services, IPBES).",10923,38,0.7884615384615384,"['Intergovernmental Science', 'Policy Platform on Biodiversity and Ecosystem ', 'ervices, ']"
2353,"Secretariat of the Intergovernmental SciencePolicy Platform on Biodiversity and Ecosystem services, Bonn, Germany, pp.",8913,"(Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services, IPBES).",10933,38,0.7884615384615384,"['Intergovernmental Science', 'Policy Platform on Biodiversity and Ecosystem ', 'ervices, ']"
2354,In: Guidance Papers on the Cross Cutting issues of the Third Assessment Report of the IPCC.,8921,Working Group Il contribution to the Fourth Assessment Report of the IPCC.,9877,44,0.6424242424242423,[' Assessment Report of the IPCC.']
2355,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,"A Report of the Intergovernmental Panel on Climate Change, United Nations Environmental Program.",63,49,0.611764705882353,['Intergovernmental Panel on Climate Change']
2356,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,"- IPCC (Intergovernmental Panel on Climate Change), Climate Change 2021.",220,34,0.6986301369863014,['ntergovernmental Panel on Climate Change']
2357,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,"Intergovernmental Panel on Climate Change (IPCC), IPCC/OECD/IEA, Paris, France.",1103,25,0.7450980392156863,"['Intergovernmental Panel on Climate Change (IPCC), ']"
2358,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,"Intergovernmental Panel on Climate Change (IPCC), IPCC/IGES, Hayama, Japan.",1104,21,0.7785234899328859,"['Intergovernmental Panel on Climate Change (IPCC), ']"
2359,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,Intergovernmental Panel on Climate Change - IPCC (2013).,1309,27,0.7384615384615385,['Intergovernmental Panel on Climate Change ']
2360,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,Intergovernmental Panel on Climate Change.,1368,32,0.7241379310344828,['Intergovernmental Panel on Climate Change']
2361,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,"Intergovernmental Panel on Climate Change, 2000.",1509,30,0.7213114754098361,['Intergovernmental Panel on Climate Change']
2362,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,"Intergovernmental Panel on Climate Change (IPCC), 1996.",1510,23,0.7906976744186046,"['Intergovernmental Panel on Climate Change (IPCC), ']"
2363,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,"Technical document published by the Intergovernmental Panel on Climate Change, IPCC Secretariat, Geneva, 236 p.",2681,60,0.6378378378378378,['Intergovernmental Panel on Climate Change']
2364,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,"Intergovernmental Panel on Climate Change (IPCC), 2000.",2683,23,0.7906976744186046,"['Intergovernmental Panel on Climate Change (IPCC), ']"
2365,"Intergovernmental Panel on Climate Change (IPCC), Geneva, Switzerland, pp.",8921,Technical Paper of the Intergovernmental Panel on Climate Change.,2749,55,0.60431654676259,['Intergovernmental Panel on Climate Change']
